EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
30/06/2019|7-0000001731|2210|Cost Of Sales Dog Food|-10848.43
30/06/2019|7-0000001732|2210|Cost Of Sales Dog Food|-10931.62
30/06/2019|7-0000001732|4210|Cost Of Sales Dog Food|10931.62
30/06/2019|7-0000001733|2210|Cost Of Sales Dog Food|-11648.45
30/06/2019|7-0000001733|4210|Cost Of Sales Dog Food|11648.45
30/06/2019|8-0000001734|4220|Cost Of Sales Cat Food|6083.43
30/06/2019|8-0000001734|2220|Cost Of Sales Cat Food|-6083.43
30/06/2019|8-0000001735|2220|Cost Of Sales Cat Food|-6352.58
30/06/2019|8-0000001735|4220|Cost Of Sales Cat Food|6352.58
30/06/2019|8-0000001736|2220|Cost Of Sales Cat Food|-6189.28
30/06/2019|8-0000001736|4220|Cost Of Sales Cat Food|6189.28
30/06/2019|8-0000001737|2220|Cost Of Sales Cat Food|-6200.25
30/06/2019|8-0000001737|4220|Cost Of Sales Cat Food|6200.25
30/06/2019|8-0000001738|2220|Cost Of Sales Cat Food|-6200.56
30/06/2019|8-0000001738|4220|Cost Of Sales Cat Food|6200.56
30/06/2019|9-0000001739|1110|Cash Payments|-10764.04
30/06/2019|9-0000001739|2210|Cash Payments|10764.04
30/06/2019|9-0000001740|2210|Cash Payments|11676.35
30/06/2019|9-0000001740|1110|Cash Payments|-11676.35
30/06/2019|9-0000001741|2210|Cash Payments|11138.75
30/06/2019|9-0000001741|1110|Cash Payments|-11138.75
30/06/2019|9-0000001742|2210|Cash Payments|11416.96
30/06/2019|9-0000001742|1110|Cash Payments|-11416.96
30/06/2019|9-0000001743|2210|Cash Payments|10975.19
30/06/2019|9-0000001743|1110|Cash Payments|-10975.19
30/06/2019|9-0000001744|2210|Cash Payments|10965.57
30/06/2019|9-0000001744|1110|Cash Payments|-10965.57
30/06/2019|9-0000001745|2210|Cash Payments|11232.62
30/06/2019|9-0000001745|1110|Cash Payments|-11232.62
30/06/2019|9-0000001746|2210|Cash Payments|10596.74
30/06/2019|9-0000001746|1110|Cash Payments|-10596.74
30/06/2019|9-0000001747|2210|Cash Payments|11426.55
30/06/2019|9-0000001747|1110|Cash Payments|-11426.55
30/06/2019|9-0000001748|1110|Cash Payments|-11235.51
30/06/2019|9-0000001748|2210|Cash Payments|11235.51
30/06/2019|9-0000001749|1110|Cash Payments|-10926.21
30/06/2019|9-0000001749|2210|Cash Payments|10926.21
30/06/2019|9-0000001750|1110|Cash Payments|-11197.42
30/06/2019|9-0000001750|2210|Cash Payments|11197.42
30/06/2019|9-0000001751|1110|Cash Payments|-11607.78
30/06/2019|9-0000001751|2210|Cash Payments|11607.78
30/06/2019|9-0000001752|1110|Cash Payments|-11008.73
30/06/2019|9-0000001752|2210|Cash Payments|11008.73
30/06/2019|9-0000001753|1110|Cash Payments|-11483.11
30/06/2019|9-0000001753|2210|Cash Payments|11483.11
30/06/2019|9-0000001754|2210|Cash Payments|11583.17
30/06/2019|9-0000001754|1110|Cash Payments|-11583.17
30/06/2019|9-0000001755|1110|Cash Payments|-11350.89
30/06/2019|9-0000001755|2210|Cash Payments|11350.89
30/06/2019|9-0000001756|1110|Cash Payments|-11249.4
30/06/2019|9-0000001756|2210|Cash Payments|11249.4
30/06/2019|9-0000001757|1110|Cash Payments|-11136.61
30/06/2019|9-0000001757|2210|Cash Payments|11136.61
30/06/2019|9-0000001758|2210|Cash Payments|10954.73
30/06/2019|9-0000001758|1110|Cash Payments|-10954.73
31/07/2019|1-0000001764|4110|Labrador Sales|-59583.92
31/07/2019|1-0000001764|1210|Labrador Sales|59583.92
31/07/2019|1-0000001765|4110|Labrador Sales|-59972.95
31/07/2019|1-0000001765|1210|Labrador Sales|59972.95
31/07/2019|1-0000001766|4110|Labrador Sales|-59850.91
31/07/2019|1-0000001766|1210|Labrador Sales|59850.91
31/07/2019|1-0000001767|4110|Labrador Sales|-56836.05
31/07/2019|1-0000001767|1210|Labrador Sales|56836.05
31/07/2019|1-0000001768|4110|Labrador Sales|-61281.05
31/07/2019|1-0000001768|1210|Labrador Sales|61281.05
31/07/2019|1-0000001769|4110|Labrador Sales|-61107.58
31/07/2019|1-0000001769|1210|Labrador Sales|61107.58
31/07/2019|1-0000001770|4110|Labrador Sales|-61900.88
31/07/2019|1-0000001770|1210|Labrador Sales|61900.88
31/07/2019|1-0000001771|4110|Labrador Sales|-57911.29
31/07/2019|1-0000001771|1210|Labrador Sales|57911.29
31/07/2019|1-0000001772|4110|Labrador Sales|-60462
31/07/2019|1-0000001772|1210|Labrador Sales|60462
31/07/2019|1-0000001773|4110|Labrador Sales|-60200.78
31/07/2019|1-0000001773|1210|Labrador Sales|60200.78
31/07/2019|1-0000001774|4110|Labrador Sales|-58830.98
31/07/2019|1-0000001774|1210|Labrador Sales|58830.98
31/07/2019|1-0000001775|4110|Labrador Sales|-56310.29
31/07/2019|1-0000001775|1210|Labrador Sales|56310.29
31/07/2019|1-0000001776|4110|Labrador Sales|-56816.27
31/07/2019|1-0000001776|1210|Labrador Sales|56816.27
31/07/2019|1-0000001777|4110|Labrador Sales|-57630.83
31/07/2019|1-0000001777|1210|Labrador Sales|57630.83
31/07/2019|1-0000001778|4110|Labrador Sales|-59932.25
31/07/2019|1-0000001778|1210|Labrador Sales|59932.25
31/07/2019|1-0000001779|4110|Labrador Sales|-61989.17
31/07/2019|1-0000001779|1210|Labrador Sales|61989.17
31/07/2019|1-0000001780|4110|Labrador Sales|-57181.82
31/07/2019|1-0000001780|1210|Labrador Sales|57181.82
31/07/2019|1-0000001781|4110|Labrador Sales|-60861.81
31/07/2019|1-0000001781|1210|Labrador Sales|60861.81
31/07/2019|1-0000001782|4110|Labrador Sales|-59033.73
31/07/2019|1-0000001782|1210|Labrador Sales|59033.73
31/07/2019|1-0000001783|4110|Labrador Sales|-60379.17
31/07/2019|1-0000001783|1210|Labrador Sales|60379.17
31/07/2019|10-0000001857|2220|Cash Payments|6330.4
31/07/2019|10-0000001857|1120|Cash Payments|-6330.4
31/07/2019|10-0000001858|1120|Cash Payments|-6516.15
31/07/2019|10-0000001858|2220|Cash Payments|6516.15
31/07/2019|10-0000001859|2220|Cash Payments|6014.82
31/07/2019|10-0000001859|1120|Cash Payments|-6014.82
31/07/2019|10-0000001860|1120|Cash Payments|-6128.58
31/07/2019|10-0000001860|2220|Cash Payments|6128.58
31/07/2019|10-0000001861|1120|Cash Payments|-6344.1
31/07/2019|10-0000001861|2220|Cash Payments|6344.1
31/07/2019|2-0000001784|1230|Cat food sales|49993.22
31/07/2019|2-0000001784|4120|Cat food sales|-49993.22
31/07/2019|2-0000001785|4120|Cat food sales|-49993.22
31/07/2019|2-0000001785|1230|Cat food sales|49993.22
31/07/2019|2-0000001786|1230|Cat food sales|49993.22
31/07/2019|2-0000001786|4120|Cat food sales|-49993.22
31/07/2019|3-0000001787|1110|Interest Received|156347.25
31/07/2019|3-0000001787|4130|Interest Received|-156347.25
31/07/2019|4-0000001788|1110|Cash Receipts|58976
31/07/2019|4-0000001788|1210|Cash Receipts|-58976
31/07/2019|4-0000001789|1210|Cash Receipts|-57932.1
31/07/2019|4-0000001789|1110|Cash Receipts|57932.1
31/07/2019|4-0000001790|1210|Cash Receipts|-60594.64
31/07/2019|4-0000001790|1110|Cash Receipts|60594.64
31/07/2019|4-0000001791|1110|Cash Receipts|56309.22
31/07/2019|4-0000001791|1210|Cash Receipts|-56309.22
31/07/2019|4-0000001792|1210|Cash Receipts|-60947.93
31/07/2019|4-0000001792|1110|Cash Receipts|60947.93
31/07/2019|4-0000001793|1110|Cash Receipts|56918.54
31/07/2019|4-0000001793|1210|Cash Receipts|-56918.54
31/07/2019|4-0000001794|1110|Cash Receipts|58803.21
31/07/2019|4-0000001794|1210|Cash Receipts|-58803.21
31/07/2019|4-0000001795|1110|Cash Receipts|60400.08
31/07/2019|4-0000001795|1210|Cash Receipts|-60400.08
31/07/2019|4-0000001796|1110|Cash Receipts|60225.36
31/07/2019|4-0000001796|1210|Cash Receipts|-60225.36
31/07/2019|4-0000001797|1210|Cash Receipts|-59938.85
31/07/2019|4-0000001797|1110|Cash Receipts|59938.85
31/07/2019|4-0000001798|1110|Cash Receipts|61595.9
31/07/2019|4-0000001798|1210|Cash Receipts|-61595.9
31/07/2019|4-0000001799|1110|Cash Receipts|56352.15
31/07/2019|4-0000001799|1210|Cash Receipts|-56352.15
31/07/2019|4-0000001800|1210|Cash Receipts|-60559.26
31/07/2019|4-0000001800|1110|Cash Receipts|60559.26
31/07/2019|4-0000001801|1210|Cash Receipts|-60880.16
31/07/2019|4-0000001801|1110|Cash Receipts|60880.16
31/07/2019|4-0000001802|1210|Cash Receipts|-56857.39
31/07/2019|4-0000001802|1110|Cash Receipts|56857.39
31/07/2019|4-0000001803|1110|Cash Receipts|62093.98
31/07/2019|4-0000001803|1210|Cash Receipts|-62093.98
31/07/2019|4-0000001804|1210|Cash Receipts|-56954.26
31/07/2019|4-0000001804|1110|Cash Receipts|56954.26
31/07/2019|4-0000001805|1110|Cash Receipts|57672.01
31/07/2019|4-0000001805|1210|Cash Receipts|-57672.01
31/07/2019|4-0000001806|1110|Cash Receipts|62132.16
31/07/2019|4-0000001806|1210|Cash Receipts|-62132.16
31/07/2019|4-0000001807|1210|Cash Receipts|-56877.95
31/07/2019|4-0000001807|1110|Cash Receipts|56877.95
31/07/2019|5-0000001808|1120|Cash Receipts|49993.22
31/07/2019|5-0000001808|1230|Cash Receipts|-49993.22
31/07/2019|5-0000001809|1230|Cash Receipts|-49993.22
31/07/2019|5-0000001809|1120|Cash Receipts|49993.22
31/07/2019|5-0000001810|1230|Cash Receipts|-49993.22
31/07/2019|5-0000001810|1120|Cash Receipts|49993.22
31/07/2019|6-0000001811|4310|Salaries|418134.33
31/07/2019|6-0000001811|1130|Salaries|-418134.33
31/07/2019|7-0000001812|4210|Cost Of Sales Dog Food|11629.22
31/07/2019|7-0000001812|2210|Cost Of Sales Dog Food|-11629.22
31/07/2019|7-0000001813|2210|Cost Of Sales Dog Food|-11524.69
31/07/2019|7-0000001813|4210|Cost Of Sales Dog Food|11524.69
31/07/2019|7-0000001814|2210|Cost Of Sales Dog Food|-11500.19
31/07/2019|7-0000001814|4210|Cost Of Sales Dog Food|11500.19
31/07/2019|7-0000001815|2210|Cost Of Sales Dog Food|-11185.68
31/07/2019|7-0000001815|4210|Cost Of Sales Dog Food|11185.68
31/07/2019|7-0000001816|2210|Cost Of Sales Dog Food|-11108.43
31/07/2019|7-0000001816|4210|Cost Of Sales Dog Food|11108.43
31/07/2019|7-0000001817|2210|Cost Of Sales Dog Food|-11268.79
31/07/2019|7-0000001817|4210|Cost Of Sales Dog Food|11268.79
31/07/2019|7-0000001818|4210|Cost Of Sales Dog Food|11518.09
31/07/2019|7-0000001818|2210|Cost Of Sales Dog Food|-11518.09
31/07/2019|7-0000001819|4210|Cost Of Sales Dog Food|10789.78
31/07/2019|7-0000001819|2210|Cost Of Sales Dog Food|-10789.78
31/07/2019|7-0000001820|4210|Cost Of Sales Dog Food|11395.47
31/07/2019|7-0000001820|2210|Cost Of Sales Dog Food|-11395.47
31/07/2019|7-0000001821|2210|Cost Of Sales Dog Food|-10742.77
31/07/2019|7-0000001821|4210|Cost Of Sales Dog Food|10742.77
31/07/2019|7-0000001822|2210|Cost Of Sales Dog Food|-10967.84
31/07/2019|7-0000001822|4210|Cost Of Sales Dog Food|10967.84
31/07/2019|7-0000001823|4210|Cost Of Sales Dog Food|11512.48
31/07/2019|7-0000001823|2210|Cost Of Sales Dog Food|-11512.48
31/07/2019|7-0000001824|2210|Cost Of Sales Dog Food|-11071.98
31/07/2019|7-0000001824|4210|Cost Of Sales Dog Food|11071.98
31/07/2019|7-0000001825|4210|Cost Of Sales Dog Food|10983.95
31/07/2019|7-0000001825|2210|Cost Of Sales Dog Food|-10983.95
31/07/2019|7-0000001826|2210|Cost Of Sales Dog Food|-11073.82
31/07/2019|7-0000001826|4210|Cost Of Sales Dog Food|11073.82
31/07/2019|7-0000001827|4210|Cost Of Sales Dog Food|11112.81
31/07/2019|7-0000001827|2210|Cost Of Sales Dog Food|-11112.81
31/07/2019|7-0000001828|2210|Cost Of Sales Dog Food|-11145.13
31/07/2019|7-0000001828|4210|Cost Of Sales Dog Food|11145.13
31/07/2019|7-0000001829|2210|Cost Of Sales Dog Food|-11511.43
31/07/2019|7-0000001829|4210|Cost Of Sales Dog Food|11511.43
31/07/2019|7-0000001830|4210|Cost Of Sales Dog Food|10673.59
31/07/2019|7-0000001830|2210|Cost Of Sales Dog Food|-10673.59
31/07/2019|7-0000001831|2210|Cost Of Sales Dog Food|-11604.91
31/07/2019|7-0000001831|4210|Cost Of Sales Dog Food|11604.91
31/07/2019|8-0000001832|2220|Cost Of Sales Cat Food|-6285.8
31/07/2019|8-0000001832|4220|Cost Of Sales Cat Food|6285.8
31/07/2019|8-0000001833|2220|Cost Of Sales Cat Food|-6022.81
31/07/2019|8-0000001833|4220|Cost Of Sales Cat Food|6022.81
31/07/2019|8-0000001834|2220|Cost Of Sales Cat Food|-5966.81
31/07/2019|8-0000001834|4220|Cost Of Sales Cat Food|5966.81
31/07/2019|8-0000001835|4220|Cost Of Sales Cat Food|6553.96
31/07/2019|8-0000001835|2220|Cost Of Sales Cat Food|-6553.96
31/07/2019|8-0000001836|2220|Cost Of Sales Cat Food|-5978.19
31/07/2019|8-0000001836|4220|Cost Of Sales Cat Food|5978.19
31/07/2019|9-0000001837|1110|Cash Payments|-11174.29
31/07/2019|9-0000001837|2210|Cash Payments|11174.29
31/07/2019|9-0000001838|2210|Cash Payments|11145.54
31/07/2019|9-0000001838|1110|Cash Payments|-11145.54
31/07/2019|9-0000001839|1110|Cash Payments|-11442.89
31/07/2019|9-0000001839|2210|Cash Payments|11442.89
31/07/2019|9-0000001840|1110|Cash Payments|-11736.8
31/07/2019|9-0000001840|2210|Cash Payments|11736.8
31/07/2019|9-0000001841|1110|Cash Payments|-10889.71
31/07/2019|9-0000001841|2210|Cash Payments|10889.71
31/07/2019|9-0000001842|2210|Cash Payments|11717.75
31/07/2019|9-0000001842|1110|Cash Payments|-11717.75
31/07/2019|9-0000001843|2210|Cash Payments|11412.76
31/07/2019|9-0000001843|1110|Cash Payments|-11412.76
31/07/2019|9-0000001844|1110|Cash Payments|-11441.03
31/07/2019|9-0000001844|2210|Cash Payments|11441.03
31/07/2019|9-0000001845|2210|Cash Payments|11678.13
31/07/2019|9-0000001845|1110|Cash Payments|-11678.13
31/07/2019|9-0000001846|1110|Cash Payments|-11746.62
31/07/2019|9-0000001846|2210|Cash Payments|11746.62
31/07/2019|9-0000001847|2210|Cash Payments|10672.27
31/07/2019|9-0000001847|1110|Cash Payments|-10672.27
31/07/2019|9-0000001848|2210|Cash Payments|11350.17
31/07/2019|9-0000001848|1110|Cash Payments|-11350.17
31/07/2019|9-0000001849|1110|Cash Payments|-11300.8
31/07/2019|9-0000001849|2210|Cash Payments|11300.8
31/07/2019|9-0000001850|2210|Cash Payments|10687.26
31/07/2019|9-0000001850|1110|Cash Payments|-10687.26
31/07/2019|9-0000001851|2210|Cash Payments|11599.15
31/07/2019|9-0000001851|1110|Cash Payments|-11599.15
31/07/2019|9-0000001852|1110|Cash Payments|-11444.9
31/07/2019|9-0000001852|2210|Cash Payments|11444.9
31/07/2019|9-0000001853|1110|Cash Payments|-11134.92
31/07/2019|9-0000001853|2210|Cash Payments|11134.92
31/07/2019|9-0000001854|1110|Cash Payments|-11164.68
31/07/2019|9-0000001854|2210|Cash Payments|11164.68
31/07/2019|9-0000001855|1110|Cash Payments|-11577.69
31/07/2019|9-0000001855|2210|Cash Payments|11577.69
31/07/2019|9-0000001856|1110|Cash Payments|-11195.58
31/07/2019|9-0000001856|2210|Cash Payments|11195.58
31/08/2019|1-0000001862|4110|Labrador Sales|-61710.72
31/08/2019|1-0000001862|1210|Labrador Sales|61710.72
31/08/2019|1-0000001863|4110|Labrador Sales|-61288.83
31/08/2019|1-0000001863|1210|Labrador Sales|61288.83
31/08/2019|1-0000001864|4110|Labrador Sales|-59567.56
31/08/2019|1-0000001864|1210|Labrador Sales|59567.56
31/08/2019|1-0000001865|4110|Labrador Sales|-61263.42
31/08/2019|1-0000001865|1210|Labrador Sales|61263.42
31/08/2019|1-0000001866|4110|Labrador Sales|-59957.92
31/08/2019|1-0000001866|1210|Labrador Sales|59957.92
31/08/2019|1-0000001867|4110|Labrador Sales|-58760.27
31/08/2019|1-0000001867|1210|Labrador Sales|58760.27
31/08/2019|1-0000001868|4110|Labrador Sales|-61324.89
31/08/2019|1-0000001868|1210|Labrador Sales|61324.89
31/08/2019|1-0000001869|4110|Labrador Sales|-59818.71
31/08/2019|1-0000001869|1210|Labrador Sales|59818.71
31/08/2019|1-0000001870|4110|Labrador Sales|-58804.5
31/08/2019|1-0000001870|1210|Labrador Sales|58804.5
31/08/2019|1-0000001871|4110|Labrador Sales|-58588.94
31/08/2019|1-0000001871|1210|Labrador Sales|58588.94
31/08/2019|1-0000001872|4110|Labrador Sales|-59243.14
31/08/2019|1-0000001872|1210|Labrador Sales|59243.14
31/08/2019|1-0000001873|4110|Labrador Sales|-62741.53
31/08/2019|1-0000001873|1210|Labrador Sales|62741.53
31/08/2019|1-0000001874|4110|Labrador Sales|-60816.83
31/08/2019|1-0000001874|1210|Labrador Sales|60816.83
31/08/2019|1-0000001875|4110|Labrador Sales|-59759.72
31/08/2019|1-0000001875|1210|Labrador Sales|59759.72
31/08/2019|1-0000001876|4110|Labrador Sales|-57237.03
31/08/2019|1-0000001876|1210|Labrador Sales|57237.03
31/08/2019|1-0000001877|4110|Labrador Sales|-60073.24
31/08/2019|1-0000001877|1210|Labrador Sales|60073.24
31/08/2019|1-0000001878|4110|Labrador Sales|-61840.96
31/08/2019|1-0000001878|1210|Labrador Sales|61840.96
31/08/2019|1-0000001879|4110|Labrador Sales|-59448.47
31/08/2019|1-0000001879|1210|Labrador Sales|59448.47
31/08/2019|1-0000001880|4110|Labrador Sales|-61792.51
31/08/2019|1-0000001880|1210|Labrador Sales|61792.51
31/08/2019|1-0000001881|4110|Labrador Sales|-58787.06
31/08/2019|1-0000001881|1210|Labrador Sales|58787.06
31/08/2019|10-0000001955|2220|Cash Payments|6541.26
31/08/2019|10-0000001955|1120|Cash Payments|-6541.26
31/08/2019|10-0000001956|1120|Cash Payments|-6587.53
31/08/2019|10-0000001956|2220|Cash Payments|6587.53
31/08/2019|10-0000001957|2220|Cash Payments|6282.3
31/08/2019|10-0000001957|1120|Cash Payments|-6282.3
31/08/2019|10-0000001958|2220|Cash Payments|6282.83
31/08/2019|10-0000001958|1120|Cash Payments|-6282.83
31/08/2019|10-0000001959|1120|Cash Payments|-6033.02
31/08/2019|10-0000001959|2220|Cash Payments|6033.02
31/08/2019|2-0000001882|4120|Cat food sales|-50391.87
31/08/2019|2-0000001882|1230|Cat food sales|50391.87
31/08/2019|2-0000001883|4120|Cat food sales|-50391.87
31/08/2019|2-0000001883|1230|Cat food sales|50391.87
31/08/2019|2-0000001884|4120|Cat food sales|-50391.87
31/08/2019|2-0000001884|1230|Cat food sales|50391.87
31/08/2019|3-0000001885|4130|Interest Received|-153037.43
31/08/2019|3-0000001885|1110|Interest Received|153037.43
31/08/2019|4-0000001886|1110|Cash Receipts|62575.75
31/08/2019|4-0000001886|1210|Cash Receipts|-62575.75
31/08/2019|4-0000001887|1210|Cash Receipts|-62021.6
31/08/2019|4-0000001887|1110|Cash Receipts|62021.6
31/08/2019|4-0000001888|1110|Cash Receipts|58147.44
31/08/2019|4-0000001888|1210|Cash Receipts|-58147.44
31/08/2019|4-0000001889|1110|Cash Receipts|61527.94
31/08/2019|4-0000001889|1210|Cash Receipts|-61527.94
31/08/2019|4-0000001890|1110|Cash Receipts|62174.07
31/08/2019|4-0000001890|1210|Cash Receipts|-62174.07
31/08/2019|4-0000001891|1110|Cash Receipts|59148.54
31/08/2019|4-0000001891|1210|Cash Receipts|-59148.54
31/08/2019|4-0000001892|1210|Cash Receipts|-57949.14
31/08/2019|4-0000001892|1110|Cash Receipts|57949.14
31/08/2019|4-0000001893|1110|Cash Receipts|59575.47
31/08/2019|4-0000001893|1210|Cash Receipts|-59575.47
31/08/2019|4-0000001894|1110|Cash Receipts|59843.33
31/08/2019|4-0000001894|1210|Cash Receipts|-59843.33
31/08/2019|4-0000001895|1210|Cash Receipts|-58242.87
31/08/2019|4-0000001895|1110|Cash Receipts|58242.87
31/08/2019|4-0000001896|1210|Cash Receipts|-59388.61
31/08/2019|4-0000001896|1110|Cash Receipts|59388.61
31/08/2019|4-0000001897|1210|Cash Receipts|-57309.18
31/08/2019|4-0000001897|1110|Cash Receipts|57309.18
31/08/2019|4-0000001898|1110|Cash Receipts|62516.15
31/08/2019|4-0000001898|1210|Cash Receipts|-62516.15
31/08/2019|4-0000001899|1210|Cash Receipts|-59013.14
31/08/2019|4-0000001899|1110|Cash Receipts|59013.14
31/08/2019|4-0000001900|1210|Cash Receipts|-57527.05
31/08/2019|4-0000001900|1110|Cash Receipts|57527.05
31/08/2019|4-0000001901|1110|Cash Receipts|60062.88
31/08/2019|4-0000001901|1210|Cash Receipts|-60062.88
31/08/2019|4-0000001902|1110|Cash Receipts|58320.69
31/08/2019|4-0000001902|1210|Cash Receipts|-58320.69
31/08/2019|4-0000001903|1110|Cash Receipts|62429.2
31/08/2019|4-0000001903|1210|Cash Receipts|-62429.2
31/08/2019|4-0000001904|1210|Cash Receipts|-60636.28
31/08/2019|4-0000001904|1110|Cash Receipts|60636.28
31/08/2019|4-0000001905|1110|Cash Receipts|62051.98
31/08/2019|4-0000001905|1210|Cash Receipts|-62051.98
31/08/2019|5-0000001906|1230|Cash Receipts|-50391.87
31/08/2019|5-0000001906|1120|Cash Receipts|50391.87
31/08/2019|5-0000001907|1120|Cash Receipts|50391.87
31/08/2019|5-0000001907|1230|Cash Receipts|-50391.87
31/08/2019|5-0000001908|1120|Cash Receipts|50391.87
31/08/2019|5-0000001908|1230|Cash Receipts|-50391.87
31/08/2019|6-0000001909|1130|Salaries|-419165.56
31/08/2019|6-0000001909|4310|Salaries|419165.56
31/08/2019|7-0000001910|4210|Cost Of Sales Dog Food|11786.76
31/08/2019|7-0000001910|2210|Cost Of Sales Dog Food|-11786.76
31/08/2019|7-0000001911|2210|Cost Of Sales Dog Food|-10994.49
31/08/2019|7-0000001911|4210|Cost Of Sales Dog Food|10994.49
31/08/2019|7-0000001912|2210|Cost Of Sales Dog Food|-11213.68
31/08/2019|7-0000001912|4210|Cost Of Sales Dog Food|11213.68
31/08/2019|7-0000001913|2210|Cost Of Sales Dog Food|-10922.06
31/08/2019|7-0000001913|4210|Cost Of Sales Dog Food|10922.06
31/08/2019|7-0000001914|4210|Cost Of Sales Dog Food|11015.91
31/08/2019|7-0000001914|2210|Cost Of Sales Dog Food|-11015.91
31/08/2019|7-0000001915|4210|Cost Of Sales Dog Food|11424.53
31/08/2019|7-0000001915|2210|Cost Of Sales Dog Food|-11424.53
31/08/2019|7-0000001916|4210|Cost Of Sales Dog Food|11229.06
31/08/2019|7-0000001916|2210|Cost Of Sales Dog Food|-11229.06
31/08/2019|7-0000001917|2210|Cost Of Sales Dog Food|-11256.44
31/08/2019|7-0000001917|4210|Cost Of Sales Dog Food|11256.44
31/08/2019|7-0000001918|2210|Cost Of Sales Dog Food|-11706.75
31/08/2019|7-0000001918|4210|Cost Of Sales Dog Food|11706.75
31/08/2019|7-0000001919|4210|Cost Of Sales Dog Food|11155.97
31/08/2019|7-0000001919|2210|Cost Of Sales Dog Food|-11155.97
31/08/2019|7-0000001920|2210|Cost Of Sales Dog Food|-11255.47
31/08/2019|7-0000001920|4210|Cost Of Sales Dog Food|11255.47
31/08/2019|7-0000001921|4210|Cost Of Sales Dog Food|11823.95
31/08/2019|7-0000001921|2210|Cost Of Sales Dog Food|-11823.95
31/08/2019|7-0000001922|4210|Cost Of Sales Dog Food|11076.94
31/08/2019|7-0000001922|2210|Cost Of Sales Dog Food|-11076.94
